,Technologies,Error Type,Value
507,Frameworks - Handlebars,alt_area_missing,0.10524596589795518
508,Frameworks - Handlebars,alt_input_missing,0.03691121709022016
509,Frameworks - Handlebars,alt_link_missing,6.640491278500033
510,Frameworks - Handlebars,alt_map_missing,0.014829816423858366
511,Frameworks - Handlebars,alt_missing,7.3553276278826685
512,Frameworks - Handlebars,alt_spacer_missing,0.7237865029071666
513,Frameworks - Handlebars,aria_reference_broken,1.3043052198340628
514,Frameworks - Handlebars,blink,0.0005226367021624093
515,Frameworks - Handlebars,button_empty,1.9256549291173972
516,Frameworks - Handlebars,heading_empty,0.6314757953877311
517,Frameworks - Handlebars,label_empty,0.4272555040177696
518,Frameworks - Handlebars,label_missing,3.8198863265172798
519,Frameworks - Handlebars,label_multiple,0.4083752531521526
520,Frameworks - Handlebars,language_missing,0.29483242960736916
521,Frameworks - Handlebars,link_empty,10.785914940876722
522,Frameworks - Handlebars,link_skip_broken,0.05193702227738943
523,Frameworks - Handlebars,longdesc_invalid,0.007970209707976742
524,Frameworks - Handlebars,marquee,0.006467629189259816
525,Frameworks - Handlebars,meta_refresh,0.004246423205069576
526,Frameworks - Handlebars,server_image_map,0.0
527,Frameworks - Handlebars,th_empty,0.03828313843339649
528,Frameworks - Handlebars,title_invalid,0.004769059907231986
529,Frameworks - Knockout.js,contrast,37.4311666193585
530,Frameworks - Knockout.js,alt_area_missing,0.04584161226227647
531,Frameworks - Knockout.js,alt_input_missing,0.05194436559750213
532,Frameworks - Knockout.js,alt_link_missing,5.8732614249219415
533,Frameworks - Knockout.js,alt_map_missing,0.04938972466647743
534,Frameworks - Knockout.js,alt_missing,8.65483962531933
535,Frameworks - Knockout.js,alt_spacer_missing,1.0283848992336078
536,Frameworks - Knockout.js,aria_reference_broken,0.5178824865171728
537,Frameworks - Knockout.js,blink,0.0009934714731762702
538,Frameworks - Knockout.js,button_empty,0.974169741697417
539,Frameworks - Knockout.js,heading_empty,0.4202384331535623
540,Frameworks - Knockout.js,label_empty,0.2540448481407891
541,Frameworks - Knockout.js,label_missing,2.848992336077207
542,Frameworks - Knockout.js,label_multiple,0.17172864036332672
543,Frameworks - Knockout.js,language_missing,0.5312233891569685
544,Frameworks - Knockout.js,link_empty,6.607720692591541
545,Frameworks - Knockout.js,link_skip_broken,0.01518592108998013
546,Frameworks - Knockout.js,longdesc_invalid,0.009650865739426626
547,Frameworks - Knockout.js,marquee,0.010786261708770934
548,Frameworks - Knockout.js,meta_refresh,0.005251206358217428
549,Frameworks - Knockout.js,server_image_map,0.0
550,Frameworks - Knockout.js,th_empty,0.06273062730627306
551,Frameworks - Knockout.js,title_invalid,0.005960828839057622
552,Frameworks - MooTools,contrast,33.551437132393744
553,Frameworks - MooTools,alt_area_missing,0.031849961158583955
554,Frameworks - MooTools,alt_input_missing,0.07568527355454445
555,Frameworks - MooTools,alt_link_missing,5.306514260348463
556,Frameworks - MooTools,alt_map_missing,0.01069063736914142
557,Frameworks - MooTools,alt_missing,3.8666814633965894
558,Frameworks - MooTools,alt_spacer_missing,0.4774904746051123
559,Frameworks - MooTools,aria_reference_broken,0.06358894684274775
560,Frameworks - MooTools,blink,0.00129471386823512
561,Frameworks - MooTools,button_empty,0.49539451781156363
562,Frameworks - MooTools,heading_empty,0.3737653978470758
563,Frameworks - MooTools,label_empty,0.10956978507749787
564,Frameworks - MooTools,label_missing,1.8474827063219028
565,Frameworks - MooTools,label_multiple,0.08382347501202235
566,Frameworks - MooTools,language_missing,0.12473643324825213
567,Frameworks - MooTools,link_empty,5.7401694225576145
568,Frameworks - MooTools,link_skip_broken,0.013871934302519144
569,Frameworks - MooTools,longdesc_invalid,0.08859542041208893
570,Frameworks - MooTools,marquee,0.01520363999556098
571,Frameworks - MooTools,meta_refresh,0.0030333296341508525
572,Frameworks - MooTools,server_image_map,0.0
573,Frameworks - MooTools,th_empty,0.027928827729071876
574,Frameworks - MooTools,title_invalid,0.004402027151999408
575,Frameworks - Mustache,contrast,38.25883250021181
576,Frameworks - Mustache,alt_area_missing,0.02109633144115903
577,Frameworks - Mustache,alt_input_missing,0.0343980343980344
578,Frameworks - Mustache,alt_link_missing,5.103533000084724
579,Frameworks - Mustache,alt_map_missing,0.012115563839701771
580,Frameworks - Mustache,alt_missing,6.1926628823180545
581,Frameworks - Mustache,alt_spacer_missing,0.8705413877827671
582,Frameworks - Mustache,aria_reference_broken,0.7756502584088791
583,Frameworks - Mustache,blink,0.0005930695585868
584,Frameworks - Mustache,button_empty,1.2134203168685926
585,Frameworks - Mustache,heading_empty,0.42090993815131744
586,Frameworks - Mustache,label_empty,0.48343641447089725
587,Frameworks - Mustache,label_missing,2.869524697110904
588,Frameworks - Mustache,label_multiple,0.23265271541133611
589,Frameworks - Mustache,language_missing,0.2190121155638397
590,Frameworks - Mustache,link_empty,8.632805219012116
591,Frameworks - Mustache,link_skip_broken,0.049224773362704394
592,Frameworks - Mustache,longdesc_invalid,0.007032110480386342
593,Frameworks - Mustache,marquee,0.009319664492078284
594,Frameworks - Mustache,meta_refresh,0.013725324070151656
595,Frameworks - Mustache,server_image_map,0.0
596,Frameworks - Mustache,th_empty,0.033042446835550285
597,Frameworks - Mustache,title_invalid,0.004575108023383886
598,Frameworks - Prototype,contrast,43.3042570951586
599,Frameworks - Prototype,alt_area_missing,0.05279632721202003
600,Frameworks - Prototype,alt_input_missing,0.07032554257095158
601,Frameworks - Prototype,alt_link_missing,8.426752921535893
602,Frameworks - Prototype,alt_map_missing,0.03011964385086255
603,Frameworks - Prototype,alt_missing,6.915901502504173
604,Frameworks - Prototype,alt_spacer_missing,0.9021285475792988
605,Frameworks - Prototype,aria_reference_broken,0.6626321647189761
606,Frameworks - Prototype,blink,0.0006956037840845854
607,Frameworks - Prototype,button_empty,0.9847662771285476
608,Frameworks - Prototype,heading_empty,0.4019894268224819
609,Frameworks - Prototype,label_empty,0.2300361713967724
610,Frameworks - Prototype,label_missing,2.5991235392320533
611,Frameworks - Prototype,label_multiple,0.2006816917084029
612,Frameworks - Prototype,language_missing,0.2598775737340011
613,Frameworks - Prototype,link_empty,8.92146633277685
614,Frameworks - Prototype,link_skip_broken,0.01718141346688926
615,Frameworks - Prototype,longdesc_invalid,0.0219810795770729
616,Frameworks - Prototype,marquee,0.014885920979410128
617,Frameworks - Prototype,meta_refresh,0.004521424596549806
618,Frameworks - Prototype,server_image_map,0.0
619,Frameworks - Prototype,th_empty,0.14684195882025597
620,Frameworks - Prototype,title_invalid,0.003964941569282137
621,Frameworks - React,contrast,43.22963078848561
622,Frameworks - React,alt_area_missing,0.02190237797246558
623,Frameworks - React,alt_input_missing,0.021808510638297873
624,Frameworks - React,alt_link_missing,5.287515644555695
625,Frameworks - React,alt_map_missing,0.008229036295369212
626,Frameworks - React,alt_missing,4.434668335419274
627,Frameworks - React,alt_spacer_missing,0.6273153942428035
628,Frameworks - React,aria_reference_broken,0.5141426783479349
629,Frameworks - React,blink,0.00043804755944931164
630,Frameworks - React,button_empty,1.2068523153942428
631,Frameworks - React,heading_empty,0.4899874843554443
632,Frameworks - React,label_empty,0.25381727158948686
633,Frameworks - React,label_missing,2.2200250312891114
634,Frameworks - React,label_multiple,0.23050688360450564
635,Frameworks - React,language_missing,0.17124530663329163
636,Frameworks - React,link_empty,6.673466833541927
637,Frameworks - React,link_skip_broken,0.020901126408010014
638,Frameworks - React,longdesc_invalid,0.007384230287859825
639,Frameworks - React,marquee,0.0031914893617021275
640,Frameworks - React,meta_refresh,0.006695869837296621
641,Frameworks - React,server_image_map,0.0
642,Frameworks - React,th_empty,0.030037546933667083
643,Frameworks - React,title_invalid,0.012609511889862328
644,Frameworks - RequireJS,contrast,38.30654761904762
645,Frameworks - RequireJS,alt_area_missing,0.03869047619047619
646,Frameworks - RequireJS,alt_input_missing,0.02801398337112623
647,Frameworks - RequireJS,alt_link_missing,7.3535525321239605
648,Frameworks - RequireJS,alt_map_missing,0.010818216175359033
649,Frameworks - RequireJS,alt_missing,9.46792328042328
650,Frameworks - RequireJS,alt_spacer_missing,0.6857520786092215
651,Frameworks - RequireJS,aria_reference_broken,1.0055744520030234
652,Frameworks - RequireJS,blink,0.0003779289493575208
653,Frameworks - RequireJS,button_empty,1.3950774754346182
654,Frameworks - RequireJS,heading_empty,0.6424319727891157
655,Frameworks - RequireJS,label_empty,0.5395880574452003
656,Frameworks - RequireJS,label_missing,2.3515684051398336
657,Frameworks - RequireJS,label_multiple,0.3026266061980348
658,Frameworks - RequireJS,language_missing,0.1769652305366591
659,Frameworks - RequireJS,link_empty,8.701058201058201
660,Frameworks - RequireJS,link_skip_broken,0.029572940287226002
661,Frameworks - RequireJS,longdesc_invalid,0.006046863189720333
662,Frameworks - RequireJS,marquee,0.016392668178382464
663,Frameworks - RequireJS,meta_refresh,0.005054799697656841
664,Frameworks - RequireJS,server_image_map,0.0
665,Frameworks - RequireJS,th_empty,0.0629724111866969
666,Frameworks - RequireJS,title_invalid,0.00458238851095994
667,Frameworks - TweenMax,contrast,32.73905123633827
668,Frameworks - TweenMax,alt_area_missing,0.0198046663049376
669,Frameworks - TweenMax,alt_input_missing,0.020037206418107124
670,Frameworks - TweenMax,alt_link_missing,4.944694209751182
671,Frameworks - TweenMax,alt_map_missing,0.006433609797690101
672,Frameworks - TweenMax,alt_missing,4.697155259282226
673,Frameworks - TweenMax,alt_spacer_missing,0.6352995891791334
674,Frameworks - TweenMax,aria_reference_broken,0.8060615456166189
675,Frameworks - TweenMax,blink,0.00027129679869777537
676,Frameworks - TweenMax,button_empty,1.172040927059918
677,Frameworks - TweenMax,heading_empty,0.6217735059297729
678,Frameworks - TweenMax,label_empty,0.30699170606929693
679,Frameworks - TweenMax,label_missing,2.3446632044027593
680,Frameworks - TweenMax,label_multiple,0.18064491124719015
681,Frameworks - TweenMax,language_missing,0.12564917448259824
682,Frameworks - TweenMax,link_empty,9.63871017750562
683,Frameworks - TweenMax,link_skip_broken,0.01154949228741958
684,Frameworks - TweenMax,longdesc_invalid,0.0026354546159212465
685,Frameworks - TweenMax,marquee,0.0048833423765599565
686,Frameworks - TweenMax,meta_refresh,0.0022866444461669636
687,Frameworks - TweenMax,server_image_map,0.0
688,Frameworks - TweenMax,th_empty,0.023602821486706456
689,Frameworks - TweenMax,title_invalid,0.0047670723199751954
690,Frameworks - Vue.js,contrast,41.09142943214339
691,Frameworks - Vue.js,alt_area_missing,0.0447356529597831
692,Frameworks - Vue.js,alt_input_missing,0.05573128483205302
693,Frameworks - Vue.js,alt_link_missing,6.701009188130743
694,Frameworks - Vue.js,alt_map_missing,0.02003313752071095
695,Frameworks - Vue.js,alt_missing,8.657327910829943
696,Frameworks - Vue.js,alt_spacer_missing,1.2443139026961891
697,Frameworks - Vue.js,aria_reference_broken,0.9624943515589697
698,Frameworks - Vue.js,blink,0.0010543756589847869
699,Frameworks - Vue.js,button_empty,1.5324597077873174
700,Frameworks - Vue.js,heading_empty,0.4688959180599488
701,Frameworks - Vue.js,label_empty,0.30908269317668324
702,Frameworks - Vue.js,label_missing,3.397951498719687
703,Frameworks - Vue.js,label_multiple,0.24295827684892304
704,Frameworks - Vue.js,language_missing,0.33303208314505195
705,Frameworks - Vue.js,link_empty,8.485163428227143
706,Frameworks - Vue.js,link_skip_broken,0.012803133001958126
707,Frameworks - Vue.js,longdesc_invalid,0.010091881307425818
708,Frameworks - Vue.js,marquee,0.012501882813676759
709,Frameworks - Vue.js,meta_refresh,0.00512125320078325
710,Frameworks - Vue.js,server_image_map,0.0
711,Frameworks - Vue.js,th_empty,0.06296128935080585
712,Frameworks - Vue.js,title_invalid,0.006025003765627353
713,Libraries - Dojo,contrast,36.16931514554915
714,Libraries - Dojo,alt_area_missing,0.04415693995218675
715,Libraries - Dojo,alt_input_missing,0.06286035719308114
716,Libraries - Dojo,alt_link_missing,8.087188862325974
717,Libraries - Dojo,alt_map_missing,0.025875404303192236
718,Libraries - Dojo,alt_missing,6.29798903107861
719,Libraries - Dojo,alt_spacer_missing,1.1515961186893546
720,Libraries - Dojo,aria_reference_broken,1.1120798762480664
721,Libraries - Dojo,blink,0.0025312895513992404
722,Libraries - Dojo,button_empty,0.9585149767965124
723,Libraries - Dojo,heading_empty,0.4470538602165659
724,Libraries - Dojo,label_empty,0.2230347349177331
725,Libraries - Dojo,label_missing,2.6196034313036143
726,Libraries - Dojo,label_multiple,0.27239488117001825
727,Libraries - Dojo,language_missing,0.2992546758543102
728,Libraries - Dojo,link_empty,8.577555899310926
729,Libraries - Dojo,link_skip_broken,0.01926592603009422
730,Libraries - Dojo,longdesc_invalid,0.011672057375896498
731,Libraries - Dojo,marquee,0.015187737308395444
732,Libraries - Dojo,meta_refresh,0.004640697510898608
733,Libraries - Dojo,server_image_map,0.0
734,Libraries - Dojo,th_empty,0.02826606665729152
735,Libraries - Dojo,title_invalid,0.00773449585149768
736,Libraries - FancyBox,contrast,39.76735767693951
737,Libraries - FancyBox,alt_area_missing,0.043181548443248806
738,Libraries - FancyBox,alt_input_missing,0.03485381967796811
739,Libraries - FancyBox,alt_link_missing,7.417098548087194
740,Libraries - FancyBox,alt_map_missing,0.01188827788107766
741,Libraries - FancyBox,alt_missing,6.428531866914587
742,Libraries - FancyBox,alt_spacer_missing,0.5936424417454603
743,Libraries - FancyBox,aria_reference_broken,1.0496300985085256
744,Libraries - FancyBox,blink,0.001720932072635202
745,Libraries - FancyBox,button_empty,1.2668038137437196
746,Libraries - FancyBox,heading_empty,0.4641769197293983
747,Libraries - FancyBox,label_empty,0.499584602603157
748,Libraries - FancyBox,label_missing,4.028128338014796
749,Libraries - FancyBox,label_multiple,0.34228745499861535
750,Libraries - FancyBox,language_missing,0.25420342603948254
751,Libraries - FancyBox,link_empty,11.521936938718994
752,Libraries - FancyBox,link_skip_broken,0.01119594888633936
753,Libraries - FancyBox,longdesc_invalid,0.009158523558966649
754,Libraries - FancyBox,marquee,0.011255291371602643
755,Libraries - FancyBox,meta_refresh,0.00504411124737904
756,Libraries - FancyBox,server_image_map,0.0
757,Libraries - FancyBox,th_empty,0.056335799343276496
758,Libraries - FancyBox,title_invalid,0.005696878585275151
759,Libraries - Fingerprintjs,contrast,47.001128158844764
760,Libraries - Fingerprintjs,alt_area_missing,0.04332129963898917
761,Libraries - Fingerprintjs,alt_input_missing,0.05956678700361011
762,Libraries - Fingerprintjs,alt_link_missing,8.604693140794224
763,Libraries - Fingerprintjs,alt_map_missing,0.019517148014440433
764,Libraries - Fingerprintjs,alt_missing,8.077391696750903
765,Libraries - Fingerprintjs,alt_spacer_missing,1.1746389891696751
766,Libraries - Fingerprintjs,aria_reference_broken,0.9258799638989169
767,Libraries - Fingerprintjs,blink,0.0018050541516245488
768,Libraries - Fingerprintjs,button_empty,1.1494810469314078
769,Libraries - Fingerprintjs,heading_empty,0.4705550541516246
770,Libraries - Fingerprintjs,label_empty,0.36823104693140796
771,Libraries - Fingerprintjs,label_missing,3.4523916967509027
772,Libraries - Fingerprintjs,label_multiple,0.29129061371841153
773,Libraries - Fingerprintjs,language_missing,0.3303249097472924
774,Libraries - Fingerprintjs,link_empty,9.729241877256317
775,Libraries - Fingerprintjs,link_skip_broken,0.015681407942238268
776,Libraries - Fingerprintjs,longdesc_invalid,0.012522563176895306
777,Libraries - Fingerprintjs,marquee,0.013876353790613718
778,Libraries - Fingerprintjs,meta_refresh,0.008461191335740073
779,Libraries - Fingerprintjs,server_image_map,0.0
780,Libraries - Fingerprintjs,th_empty,0.03824458483754513
781,Libraries - Fingerprintjs,title_invalid,0.005753610108303249
782,Libraries - Flickity,contrast,34.88613631076995
783,Libraries - Flickity,alt_area_missing,0.03035589672016748
784,Libraries - Flickity,alt_input_missing,0.04082344731332868
785,Libraries - Flickity,alt_link_missing,6.2941381716678295
786,Libraries - Flickity,alt_map_missing,0.01360781577110956
787,Libraries - Flickity,alt_missing,5.646894626657362
788,Libraries - Flickity,alt_spacer_missing,0.9597580832751803
789,Libraries - Flickity,aria_reference_broken,0.2568039078855548
790,Libraries - Flickity,blink,0.0008141428239125378
791,Libraries - Flickity,button_empty,1.3511281693417074
792,Libraries - Flickity,heading_empty,0.43545010467550593
793,Libraries - Flickity,label_empty,0.5310537334263782
794,Libraries - Flickity,label_missing,2.9062572691323565
795,Libraries - Flickity,label_multiple,0.6146778320539661
796,Libraries - Flickity,language_missing,0.22842521516631775
797,Libraries - Flickity,link_empty,10.564200976971389
798,Libraries - Flickity,link_skip_broken,0.02500581530588509
799,Libraries - Flickity,longdesc_invalid,0.007443591532914631
800,Libraries - Flickity,marquee,0.008722958827634334
801,Libraries - Flickity,meta_refresh,0.00418702023726448
802,Libraries - Flickity,server_image_map,0.0
803,Libraries - Flickity,th_empty,0.03861363107699465
804,Libraries - Flickity,title_invalid,0.005815305885089556
805,Libraries - Hammer.js,contrast,38.64430991681547
806,Libraries - Hammer.js,alt_area_missing,0.04755890422890989
807,Libraries - Hammer.js,alt_input_missing,0.025303775967945648
808,Libraries - Hammer.js,alt_link_missing,5.186098166456165
809,Libraries - Hammer.js,alt_map_missing,0.010191193763337833
810,Libraries - Hammer.js,alt_missing,5.8533600452941945
811,Libraries - Hammer.js,alt_spacer_missing,0.5947040634118723
812,Libraries - Hammer.js,aria_reference_broken,0.792299986934367
813,Libraries - Hammer.js,blink,0.000522625321196812
814,Libraries - Hammer.js,button_empty,1.67048473498541
815,Libraries - Hammer.js,heading_empty,0.6063760289186011
816,Libraries - Hammer.js,label_empty,0.38491354906145203
817,Libraries - Hammer.js,label_missing,2.887374243282087
818,Libraries - Hammer.js,label_multiple,0.25312486389965594
819,Libraries - Hammer.js,language_missing,0.20099298811027394
820,Libraries - Hammer.js,link_empty,10.09337572405383
821,Libraries - Hammer.js,link_skip_broken,0.04298593266843779
822,Libraries - Hammer.js,longdesc_invalid,0.00914594312094421
823,Libraries - Hammer.js,marquee,0.007011889726057228
824,Libraries - Hammer.js,meta_refresh,0.008797526240146335
825,Libraries - Hammer.js,server_image_map,0.0
826,Libraries - Hammer.js,th_empty,0.036453116153477634
827,Libraries - Hammer.js,title_invalid,0.006619920735159619
828,Libraries - jQuery,contrast,38.30424464316627
829,Libraries - jQuery,alt_area_missing,0.03841185027478561
830,Libraries - jQuery,alt_input_missing,0.037653509168563595
831,Libraries - jQuery,alt_link_missing,6.938946435538422
832,Libraries - jQuery,alt_map_missing,0.013821961661787618
833,Libraries - jQuery,alt_missing,5.039157272452452
834,Libraries - jQuery,alt_spacer_missing,0.3895418689555563
835,Libraries - jQuery,aria_reference_broken,0.5922734472093822
836,Libraries - jQuery,blink,0.0008151843918672761
837,Libraries - jQuery,button_empty,0.9347025675078612
838,Libraries - jQuery,heading_empty,0.41623625103028455
839,Libraries - jQuery,label_empty,0.25770937061563864
840,Libraries - jQuery,label_missing,2.3849272276754454
841,Libraries - jQuery,label_multiple,0.17412261096713683
842,Libraries - jQuery,language_missing,0.243468835668645
843,Libraries - jQuery,link_empty,8.165340323334943
844,Libraries - jQuery,link_skip_broken,0.020636696474941155
845,Libraries - jQuery,longdesc_invalid,0.011452630164664664
846,Libraries - jQuery,marquee,0.012059819806784505
847,Libraries - jQuery,meta_refresh,0.005246376886486543
848,Libraries - jQuery,server_image_map,0.0
849,Libraries - jQuery,th_empty,0.03740029816887107
850,Libraries - jQuery,title_invalid,0.008788747096470807
851,Libraries - jQuery Migrate,contrast,38.811242186278484
852,Libraries - jQuery Migrate,alt_area_missing,0.027521530611919295
853,Libraries - jQuery Migrate,alt_input_missing,0.014346295841297292
854,Libraries - jQuery Migrate,alt_link_missing,6.46539945307938
855,Libraries - jQuery Migrate,alt_map_missing,0.005705332954679617
856,Libraries - jQuery Migrate,alt_missing,2.7923009914132826
857,Libraries - jQuery Migrate,alt_spacer_missing,0.30135836702394136
858,Libraries - jQuery Migrate,aria_reference_broken,0.4817304900268355
859,Libraries - jQuery Migrate,blink,0.00020421773439569102
860,Libraries - jQuery Migrate,button_empty,0.8025629325666659
861,Libraries - jQuery Migrate,heading_empty,0.4280531349017681
862,Libraries - jQuery Migrate,label_empty,0.1914030715623614
863,Libraries - jQuery Migrate,label_missing,2.044130176042069
864,Libraries - jQuery Migrate,label_multiple,0.15673072934449297
865,Libraries - jQuery Migrate,language_missing,0.06224811816548657
866,Libraries - jQuery Migrate,link_empty,9.044101457923169
867,Libraries - jQuery Migrate,link_skip_broken,0.018660395480406267
868,Libraries - jQuery Migrate,longdesc_invalid,0.00667536719305915
869,Libraries - jQuery Migrate,marquee,0.005772341898778203
870,Libraries - jQuery Migrate,meta_refresh,0.0036057193729239195
871,Libraries - jQuery Migrate,server_image_map,0.0
872,Libraries - jQuery Migrate,th_empty,0.016736281514146866
873,Libraries - jQuery Migrate,title_invalid,0.009754587719494178
874,Libraries - jQuery UI,contrast,40.896780125843996
875,Libraries - jQuery UI,alt_area_missing,0.04580422010403246
876,Libraries - jQuery UI,alt_input_missing,0.04583094992435461
877,Libraries - jQuery UI,alt_link_missing,7.107427147874712
878,Libraries - jQuery UI,alt_map_missing,0.01309226599378799
879,Libraries - jQuery UI,alt_missing,5.464115216217516
880,Libraries - jQuery UI,alt_spacer_missing,0.4496918051716856
881,Libraries - jQuery UI,aria_reference_broken,0.8716059810645953
882,Libraries - jQuery UI,blink,0.0009248517831463137
883,Libraries - jQuery UI,button_empty,1.3255157518831158
884,Libraries - jQuery UI,heading_empty,0.5175641649336833
885,Libraries - jQuery UI,label_empty,0.34498040704170385
886,Libraries - jQuery UI,label_missing,3.5086952105507945
887,Libraries - jQuery UI,label_multiple,0.2684262016390726
888,Libraries - jQuery UI,language_missing,0.2064504402401407
889,Libraries - jQuery UI,link_empty,10.174786295086525
890,Libraries - jQuery UI,link_skip_broken,0.0277615913865827
891,Libraries - jQuery UI,longdesc_invalid,0.011590050091683284
892,Libraries - jQuery UI,marquee,0.010151985758351733
893,Libraries - jQuery UI,meta_refresh,0.004683064520440294
894,Libraries - jQuery UI,server_image_map,0.0
895,Libraries - jQuery UI,th_empty,0.04894764697391704
896,Libraries - jQuery UI,title_invalid,0.007013904852531581
897,Libraries - Lazy.js,contrast,126.56909033679572
898,Libraries - Lazy.js,alt_area_missing,0.019263456090651557
899,Libraries - Lazy.js,alt_input_missing,0.02134088762983947
900,Libraries - Lazy.js,alt_link_missing,42.1435945860875
901,Libraries - Lazy.js,alt_map_missing,0.008372678627636135
902,Libraries - Lazy.js,alt_missing,12.126345609065156
903,Libraries - Lazy.js,alt_spacer_missing,0.6937362291469941
904,Libraries - Lazy.js,aria_reference_broken,0.2987724268177526
905,Libraries - Lazy.js,blink,0.0006295247088448222
906,Libraries - Lazy.js,button_empty,1.0861819326408562
907,Libraries - Lazy.js,heading_empty,0.32773056342461443
908,Libraries - Lazy.js,label_empty,0.15051935788479698
909,Libraries - Lazy.js,label_missing,1.608876298394712
910,Libraries - Lazy.js,label_multiple,0.06672961913755115
911,Libraries - Lazy.js,language_missing,0.36443185395026756
912,Libraries - Lazy.js,link_empty,7.249795404469626
913,Libraries - Lazy.js,link_skip_broken,0.007743153918791312
914,Libraries - Lazy.js,longdesc_invalid,0.0011331444759206798
915,Libraries - Lazy.js,marquee,0.023481271639911868
916,Libraries - Lazy.js,meta_refresh,0.0025180988353792886
917,Libraries - Lazy.js,server_image_map,0.0
918,Libraries - Lazy.js,th_empty,0.018633931381806735
919,Libraries - Lazy.js,title_invalid,0.0025180988353792886
920,Libraries - Lightbox,contrast,37.47172330781817
921,Libraries - Lightbox,alt_area_missing,0.043557578379191664
922,Libraries - Lightbox,alt_input_missing,0.04399014500385549
923,Libraries - Lightbox,alt_link_missing,8.410825449963326
924,Libraries - Lightbox,alt_map_missing,0.01814899099132986
925,Libraries - Lightbox,alt_missing,4.252750559515525
926,Libraries - Lightbox,alt_spacer_missing,0.40839931541629837
927,Libraries - Lightbox,aria_reference_broken,0.45628256004212825
928,Libraries - Lightbox,blink,0.0005830245810686276
929,Libraries - Lightbox,button_empty,0.9744785691448345
930,Libraries - Lightbox,heading_empty,0.5510146508435049
931,Libraries - Lightbox,label_empty,0.1772394726448628
932,Libraries - Lightbox,label_missing,2.2394162231291492
933,Libraries - Lightbox,label_multiple,0.151736849034248
934,Libraries - Lightbox,language_missing,0.16089597713039064
935,Libraries - Lightbox,link_empty,10.304075529894115
936,Libraries - Lightbox,link_skip_broken,0.017772846100317843
937,Libraries - Lightbox,longdesc_invalid,0.007767391999398168
938,Libraries - Lightbox,marquee,0.012055443756935172
939,Libraries - Lightbox,meta_refresh,0.003498147486411766
940,Libraries - Lightbox,server_image_map,0.0
941,Libraries - Lightbox,th_empty,0.04468601305222772
942,Libraries - Lightbox,title_invalid,0.009535272987154652
943,Libraries - Lodash,contrast,35.004297578256576
944,Libraries - Lodash,alt_area_missing,0.021836343573959
945,Libraries - Lodash,alt_input_missing,0.0101051164411406
946,Libraries - Lodash,alt_link_missing,6.102677275103084
947,Libraries - Lodash,alt_map_missing,0.002090713746442883
948,Libraries - Lodash,alt_missing,10.384052500145188
949,Libraries - Lodash,alt_spacer_missing,0.9277542249840293
950,Libraries - Lodash,aria_reference_broken,0.9799639932632557
951,Libraries - Lodash,blink,0.0
952,Libraries - Lodash,button_empty,1.7271037807073581
953,Libraries - Lodash,heading_empty,0.5944596085719264
954,Libraries - Lodash,label_empty,0.3126197804750566
955,Libraries - Lodash,label_missing,2.889714849875138
956,Libraries - Lodash,label_multiple,0.2976363319588826
